Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
7,"A. Ertaş","Determination of Benthic Macroinvertebrate Fauna and Some Physicochemical Properties of Balaban Lake (Menderes- Izmir)",2021,"Aquatic Sciences and Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85117468405&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117468405&origin=inward",118,"2026-01-04 12:36:53","Article","10.26650/ASE2020821658","2602-473X","https://api.elsevier.com/content/abstract/scopus_id/85117468405",36,3,116,125,7,1.40,7,1,5,"","",""
25,"S. Fu","Development of ecosystem health assessment (Eha) and application method: A review",2021,"Sustainability Switzerland","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118257477&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118257477&origin=inward",25,"2026-01-04 12:36:53","Review","10.3390/su132111838","2071-1050","https://api.elsevier.com/content/abstract/scopus_id/85118257477",13,21,,,25,5.00,25,1,5,"","",""
19,"C. Aida Campos","Diatom and Macroinvertebrate assemblages to inform management of Brazilian savanna's watersheds",2021,"Ecological Indicators","","https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X21004994","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111006981&origin=inward",45,"2026-01-04 12:36:53","Article","10.1016/j.ecolind.2021.107834","1470-160X","https://api.elsevier.com/content/abstract/scopus_id/85111006981",128,,,,19,3.80,19,1,5,"","",""
6,"A.L. Giménez","Diet and resource partitioning in Patagonian bats (Chiroptera: Vespertilionidae and Molossidae)",2021,"Mammal Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85108168650&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85108168650&origin=inward",137,"2026-01-04 12:36:53","Article","10.1007/s13364-021-00574-7","2199-2401","https://api.elsevier.com/content/abstract/scopus_id/85108168650",66,3,467,480,6,1.20,6,1,5,"","",""
6,"M. Minder","Diet overlap among non-native trout species and native cutthroat Trout (Oncorhynchus clarkii) in two U.S. ecoregions",2021,"Ecology and Evolution","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85100470027&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100470027&origin=inward",134,"2026-01-04 12:36:53","Article","10.1002/ece3.7231","2045-7758","https://api.elsevier.com/content/abstract/scopus_id/85100470027",11,6,2782,2795,6,1.20,6,1,5,"","",""
8,"R. Kornijów","Distribution patterns of epiphytic reed-associated macroinvertebrate communities across European shallow lakes",2021,"Science of the Total Environment","","https://api.elsevier.com/content/article/eid/1-s2.0-S0048969720376488","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098699573&origin=inward",108,"2026-01-04 12:36:53","Article","10.1016/j.scitotenv.2020.144117","0048-9697","https://api.elsevier.com/content/abstract/scopus_id/85098699573",760,,,,8,1.60,8,1,5,"","",""
24,"D. Jung","Diverse silk and silk-like proteins derived from terrestrial and marine organisms and their applications",2021,"Acta Biomaterialia","","https://api.elsevier.com/content/article/eid/1-s2.0-S1742706121006164","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115934078&origin=inward",28,"2026-01-04 12:36:53","Review","10.1016/j.actbio.2021.09.028","1742-7061","https://api.elsevier.com/content/abstract/scopus_id/85115934078",136,,56,71,24,4.80,24,1,5,"","",""
5,"K.A. Diiak","Diversity and distribution patterns of antennal sensilla in Hydropsychidae (Insecta, Trichoptera)",2021,"Biological Communications","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85130489135&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130489135&origin=inward",165,"2026-01-04 12:36:53","Article","10.21638/spbu03.2021.403","2542-2154","https://api.elsevier.com/content/abstract/scopus_id/85130489135",66,4,302,315,5,1.00,5,1,5,"","",""
19,"A. Guellaf","Diversity and ecology of aquatic insects (Ephemeroptera, Plecoptera and Trichoptera) in the Martil basin (Northwestern Morocco)",2021,"Community Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116356047&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116356047&origin=inward",44,"2026-01-04 12:36:53","Article","10.1007/s42974-021-00058-3","1585-8553","https://api.elsevier.com/content/abstract/scopus_id/85116356047",22,3,331,350,19,3.80,19,1,5,"","",""
21,"A.J. Beermann","DNA metabarcoding improves the detection of multiple stressor responses of stream invertebrates to increased salinity, fine sediment deposition and reduced flow velocity",2021,"Science of the Total Environment","","https://api.elsevier.com/content/article/eid/1-s2.0-S004896972035498X","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85091223337&origin=inward",37,"2026-01-04 12:36:53","Article","10.1016/j.scitotenv.2020.141969","0048-9697","https://api.elsevier.com/content/abstract/scopus_id/85091223337",750,,,,21,4.20,21,1,5,"","",""
12,"L.K. Olsen","Draft Genome Assemblies and Annotations of Agrypnia vestita Walker, and Hesperophylax magnus Banks Reveal Substantial Repetitive Element Expansion in Tube Case-Making Caddisflies (Insecta: Trichoptera)",2021,"Genome Biology and Evolution","","https://api.elsevier.com/content/article/eid/1-s2.0-S1759665310008719","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102657355&origin=inward",75,"2026-01-04 12:36:53","Article","10.1093/gbe/evab013","1759-6653","https://api.elsevier.com/content/abstract/scopus_id/85102657355",13,3,,,12,2.40,12,1,5,"","",""
3,"J. Martini","Dynamic microhabitat shifts in space and time of caddisfly larvae (Insecta: Trichoptera) in a first‐order calcareous mountain stream",2021,"Biologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112555455&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112555455&origin=inward",181,"2026-01-04 12:36:53","Article","10.1007/s11756-021-00741-w","0006-3088","https://api.elsevier.com/content/abstract/scopus_id/85112555455",76,9,2527,2541,3,0.60,3,1,5,"","",""
14,"T.E. Eriksen","Ecological condition, biodiversity and major environmental challenges in a tropical river network in the Bago District in South-central Myanmar: First insights to the unknown",2021,"Limnologica","","https://api.elsevier.com/content/article/eid/1-s2.0-S0075951120301973","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097237338&origin=inward",67,"2026-01-04 12:36:53","Article","10.1016/j.limno.2020.125835","0075-9511","https://api.elsevier.com/content/abstract/scopus_id/85097237338",86,,,,14,2.80,14,1,5,"","",""
8,"M.J. MacDonald","Ecosystem engineering in the streambed: Net-spinning caddisflies influence hydraulic properties",2021,"Ecohydrology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85097569907&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097569907&origin=inward",111,"2026-01-04 12:36:53","Article","10.1002/eco.2266","1936-0584","https://api.elsevier.com/content/abstract/scopus_id/85097569907",14,2,,,8,1.60,8,1,5,"","",""
10,"M. Dabessa","Effect of Environmental Stressors on the Distribution and Abundance of Macroinvertebrates in Upper Awash River at Chilimo Forest, West Shewa, Ethiopia",2021,"International Journal of Zoology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121709188&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121709188&origin=inward",93,"2026-01-04 12:36:53","Article","10.1155/2021/6634168","1687-8477","https://api.elsevier.com/content/abstract/scopus_id/85121709188",2021,,,,10,2.00,10,1,5,"","",""
4,"D.M. Soares","Effect of substrates of native and exotic plant species on the initial period of colonization of benthic macroinvertebrates in the Cerrado biome",2021,"Community Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85098799668&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098799668&origin=inward",175,"2026-01-04 12:36:53","Article","10.1007/s42974-020-00032-5","1585-8553","https://api.elsevier.com/content/abstract/scopus_id/85098799668",22,1,127,134,4,0.80,4,1,5,"","",""
13,"S. Kinard","Effects of a natural precipitation gradient on fish and macroinvertebrate assemblages in coastal streams",2021,"Peerj","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116137224&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116137224&origin=inward",70,"2026-01-04 12:36:53","Article","10.7717/peerj.12137","2167-8359","https://api.elsevier.com/content/abstract/scopus_id/85116137224",9,,,,13,2.60,13,1,5,"","",""
9,"F.O. Arimoro","Effects of effluent discharges from a cement factory on the ecology of macroinvertebrates in an Afrotropical river",2021,"Environmental Science and Pollution Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85106412188&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85106412188&origin=inward",98,"2026-01-04 12:36:53","Article","10.1007/s11356-021-14514-0","0944-1344","https://api.elsevier.com/content/abstract/scopus_id/85106412188",28,38,53444,53457,9,1.80,9,1,5,"","",""
9,"E.R. Castro","Effects of Environmental Variables and Habitat Integrity on the Structure of the Aquatic Insect Communities of Streams in the Cerrado-Caatinga Ecotone in Northeastern Brazil",2021,"Neotropical Entomology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85093982103&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85093982103&origin=inward",103,"2026-01-04 12:36:53","Article","10.1007/s13744-020-00816-4","1519-566X","https://api.elsevier.com/content/abstract/scopus_id/85093982103",50,1,21,31,9,1.80,9,1,5,"","",""
15,"M. Gholizadeh","Effects of floods on macroinvertebrate communities in the Zarin Gol River of northern Iran: implications for water quality monitoring and biological assessment",2021,"Ecological Processes","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85108791894&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85108791894&origin=inward",57,"2026-01-04 12:36:53","Article","10.1186/s13717-021-00318-0","2192-1709","https://api.elsevier.com/content/abstract/scopus_id/85108791894",10,1,,,15,3.00,15,1,5,"","",""
24,"I. Katano","Effects of sediment replenishment on riverbed environments and macroinvertebrate assemblages downstream of a dam",2021,"Scientific Reports","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85104082753&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104082753&origin=inward",27,"2026-01-04 12:36:53","Article","10.1038/s41598-021-86278-z","2045-2322","https://api.elsevier.com/content/abstract/scopus_id/85104082753",11,1,,,24,4.80,24,1,5,"","",""
23,"I.D. Shepard","Elevation alters outcome of competition between resident and range-shifting species",2021,"Global Change Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85096669384&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85096669384&origin=inward",30,"2026-01-04 12:36:53","Article","10.1111/gcb.15401","1354-1013","https://api.elsevier.com/content/abstract/scopus_id/85096669384",27,2,270,281,23,4.60,23,1,5,"","",""
3,"B.M. Dambri","Erratum: BESMA M. DAMBRI, IOANNIS KARAOUZAS, BOUDJÉMA SAMRAOUI amp; FARRAH SAMRAOUI (2020) Contribution to the knowledge of the caddisfly fauna of Algeria: An updated checklist of Algerian Trichoptera with new records from the Aures region. Zootaxa, 4786: 221-232",2021,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103433243&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103433243&origin=inward",198,"2026-01-04 12:36:53","Erratum","10.11646/zootaxa.4942.4.9","1175-5334","https://api.elsevier.com/content/abstract/scopus_id/85103433243",4942,4,,,3,0.60,3,1,5,"","",""
7,"S. Shrestha","Establishing the relationship between benthic macroinvertebrates and water level fluctuation in subtropical shallow wetlands",2021,"Environmental Monitoring and Assessment","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111501095&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111501095&origin=inward",121,"2026-01-04 12:36:53","Article","10.1007/s10661-021-09225-5","0167-6369","https://api.elsevier.com/content/abstract/scopus_id/85111501095",193,8,,,7,1.40,7,1,5,"","",""
8,"M.A.T.M.T. Rahman","Estimates of resource transfer via winged adult insects from the hyporheic zone in a gravel-bed river",2021,"Ecology and Evolution","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85102306723&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102306723&origin=inward",116,"2026-01-04 12:36:53","Article","10.1002/ece3.7366","2045-7758","https://api.elsevier.com/content/abstract/scopus_id/85102306723",11,9,4656,4669,8,1.60,8,1,5,"","",""
8,"S. Simões","Eucalyptus spp. leaf traits determine litter processing by fungi and invertebrates",2021,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85101839861&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101839861&origin=inward",106,"2026-01-04 12:36:53","Article","10.1111/fwb.13690","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/85101839861",66,5,968,977,8,1.60,8,1,5,"","",""
8,"M.Y. Lakhloufi","Evaluation of anthropic activities impact through the monitoring of aquatic fauna on Oued Lârbaa in Taza City of Morocco",2021,"Environmental Monitoring and Assessment","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85102045118&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102045118&origin=inward",115,"2026-01-04 12:36:53","Article","10.1007/s10661-021-08938-x","0167-6369","https://api.elsevier.com/content/abstract/scopus_id/85102045118",193,3,,,8,1.60,8,1,5,"","",""
13,"I. Saal","Evaluation of the surface water quality in the Kebir-Rhumel catchment area (northeast Algeria) using biotic indices and physico-chemical analyses",2021,"Environmental Science and Pollution Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85090008641&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090008641&origin=inward",69,"2026-01-04 12:36:53","Article","10.1007/s11356-020-10598-2","0944-1344","https://api.elsevier.com/content/abstract/scopus_id/85090008641",28,34,46565,46579,13,2.60,13,1,5,"","",""
75,"S. Henrik Barmentlo","Experimental evidence for neonicotinoid driven decline in aquatic emerging insects",2021,"Proceedings of the National Academy of Sciences of the United States of America","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118214155&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118214155&origin=inward",4,"2026-01-04 12:36:53","Article","10.1073/pnas.2105692118","0027-8424","https://api.elsevier.com/content/abstract/scopus_id/85118214155",118,44,,,75,15.00,75,1,5,"","",""
7,"D.G.E. Gomes","Experimental river noise alters arthropod abundance",2021,"Oikos","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115268341&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115268341&origin=inward",119,"2026-01-04 12:36:53","Article","10.1111/oik.08499","0030-1299","https://api.elsevier.com/content/abstract/scopus_id/85115268341",130,11,2001,2014,7,1.40,7,1,5,"","",""
12,"R. Pereira","Field assessment of the efficiency of two sampling techniques for adult caddisflies (Insecta: Trichoptera)",2021,"International Journal of Tropical Insect Science","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85092062521&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85092062521&origin=inward",76,"2026-01-04 12:36:53","Article","10.1007/s42690-020-00255-z","1742-7584","https://api.elsevier.com/content/abstract/scopus_id/85092062521",41,1,903,908,12,2.40,12,1,5,"","",""
8,"X. Li","First Annotated Genome of a Mandibulate Moth, Neomicropteryx cornuta, Generated Using PacBio HiFi Sequencing",2021,"Genome Biology and Evolution","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121401912&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121401912&origin=inward",113,"2026-01-04 12:36:53","Article","10.1093/gbe/evab229","1759-6653","https://api.elsevier.com/content/abstract/scopus_id/85121401912",13,10,,,8,1.60,8,1,5,"","",""
18,"N. Carey","Flow regime change alters shredder identity but not leaf litter decomposition in headwater streams affected by severe, permanent drying",2021,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85110361613&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110361613&origin=inward",49,"2026-01-04 12:36:53","Article","10.1111/fwb.13794","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/85110361613",66,9,1813,1830,18,3.60,18,1,5,"","",""
28,"J. Sargac","Forested riparian buffers change the taxonomic and functional composition of stream invertebrate communities in agricultural catchments",2021,"Water Switzerland","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85104642875&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104642875&origin=inward",22,"2026-01-04 12:36:53","Article","10.3390/w13081028","2073-4441","https://api.elsevier.com/content/abstract/scopus_id/85104642875",13,8,,,28,5.60,28,1,5,"","",""
34,"L. Twardochleb","Freshwater insects CONUS: A database of freshwater insect occurrences and traits for the contiguous United States",2021,"Global Ecology and Biogeography","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85099850464&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099850464&origin=inward",13,"2026-01-04 12:36:53","Data Paper","10.1111/geb.13257","1466-822X","https://api.elsevier.com/content/abstract/scopus_id/85099850464",30,4,826,841,34,6.80,34,1,5,"","",""
3,"X.L. Deng","Gene flow and diversification in Himalopsyche Martynovi species complex (Trichoptera: Rhyacophilidae) in the Hengduan mountains",2021,"Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113950631&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113950631&origin=inward",183,"2026-01-04 12:36:53","Article","10.3390/biology10080816","2079-7737","https://api.elsevier.com/content/abstract/scopus_id/85113950631",10,8,,,3,0.60,3,1,5,"","",""
9,"K. Crane","Gimme Shelter: differential utilisation and propagule creation of invasive macrophytes by native caddisfly larvae",2021,"Biological Invasions","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85090304324&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090304324&origin=inward",101,"2026-01-04 12:36:53","Article","10.1007/s10530-020-02358-7","1387-3547","https://api.elsevier.com/content/abstract/scopus_id/85090304324",23,1,95,109,9,1.80,9,1,5,"","",""
5,"L. Ouyang","Health Assessment of Min River in Chengdu Section",2021,"Research of Environmental Sciences","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85110326140&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110326140&origin=inward",151,"2026-01-04 12:36:53","Article","10.13198/j.issn.1001-6929.2021.04.16","1001-6929","https://api.elsevier.com/content/abstract/scopus_id/85110326140",34,7,1654,1662,5,1.00,5,1,5,"","",""
6,"K. Zhang","Health assessment of the Hi River based on benthic index of biotic integrity (B-IBI) and the effects of different months and years",2021,"Shengtai Xuebao","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112060146&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112060146&origin=inward",146,"2026-01-04 12:36:53","Article","10.5846/stxb202002280365","1000-0933","https://api.elsevier.com/content/abstract/scopus_id/85112060146",41,14,5868,5878,6,1.20,6,1,5,"","",""
7,"A. Cornejo","High sensitivity of invertebrate detritivores from tropical streams to different pesticides",2021,"Ecotoxicology and Environmental Safety","","https://api.elsevier.com/content/article/eid/1-s2.0-S0147651321003377","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103963606&origin=inward",122,"2026-01-04 12:36:53","Article","10.1016/j.ecoenv.2021.112226","0147-6513","https://api.elsevier.com/content/abstract/scopus_id/85103963606",216,,,,7,1.40,7,1,5,"","",""
13,"K.A. Cetinić","Holo- and hemimetabolism of aquatic insects: Implications for a differential cross-ecosystem flux of metals",2021,"Environmental Pollution","","https://api.elsevier.com/content/article/eid/1-s2.0-S026974912100378X","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101885216&origin=inward",68,"2026-01-04 12:36:53","Article","10.1016/j.envpol.2021.116798","0269-7491","https://api.elsevier.com/content/abstract/scopus_id/85101885216",277,,,,13,2.60,13,1,5,"","",""
5,"G. Horváth","How did amber get its aquatic insects? Water-seeking polarotactic insects trapped by tree resin",2021,"Historical Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073776710&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073776710&origin=inward",152,"2026-01-04 12:36:53","Article","10.1080/08912963.2019.1663843","0891-2963","https://api.elsevier.com/content/abstract/scopus_id/85073776710",33,6,846,856,5,1.00,5,1,5,"","",""
30,"A. Peredo Arce","How far can EPTs fly? A comparison of empirical flying distances of riverine invertebrates and existing dispersal metrics",2021,"Ecological Indicators","","https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X21001308","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101412202&origin=inward",17,"2026-01-04 12:36:53","Article","10.1016/j.ecolind.2021.107465","1470-160X","https://api.elsevier.com/content/abstract/scopus_id/85101412202",125,,,,30,6.00,30,1,5,"","",""
6,"J. Waringer","Hydraulic niche utilization by larvae of the three Drusinae clades (Insecta: Trichoptera)",2021,"Biologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85095981609&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85095981609&origin=inward",138,"2026-01-04 12:36:53","Article","10.2478/s11756-020-00648-y","0006-3088","https://api.elsevier.com/content/abstract/scopus_id/85095981609",76,5,1465,1473,6,1.20,6,1,5,"","",""
5,"J. Lancaster","Hydrological controls on oviposition habitat are associated with egg-laying phenology of some caddisflies",2021,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85107704662&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107704662&origin=inward",150,"2026-01-04 12:36:53","Article","10.1111/fwb.13718","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/85107704662",66,7,1311,1327,5,1.00,5,1,5,"","",""
11,"D.C. Houghton","If a tree falls in the forest: terrestrial habitat loss predicts caddisfly (Insecta: Trichoptera) assemblages and functional feeding group biomass throughout rivers of the North-central United States",2021,"Landscape Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85109352555&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109352555&origin=inward",84,"2026-01-04 12:36:53","Article","10.1007/s10980-021-01298-4","0921-2973","https://api.elsevier.com/content/abstract/scopus_id/85109352555",36,10,3061,3078,11,2.20,11,1,5,"","",""
4,"R.A. Coram","Immature insect assemblages from the early cretaceous (Purbeck/wealden) of southern england",2021,"Insects","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118158764&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118158764&origin=inward",176,"2026-01-04 12:36:53","Review","10.3390/insects12100942","2075-4450","https://api.elsevier.com/content/abstract/scopus_id/85118158764",12,10,,,4,0.80,4,1,5,"","",""
19,"P. Timoner","Impacts of climate change on aquatic insects in temperate alpine regions: Complementary modeling approaches applied to Swiss rivers",2021,"Global Change Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105990317&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105990317&origin=inward",46,"2026-01-04 12:36:53","Article","10.1111/gcb.15637","1354-1013","https://api.elsevier.com/content/abstract/scopus_id/85105990317",27,15,3565,3581,19,3.80,19,1,5,"","",""
20,"F. Valente-Neto","Incorporating costs, thresholds and spatial extents for selecting stream bioindicators in an ecotone between two Brazilian biodiversity hotspots",2021,"Ecological Indicators","","https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X2100426X","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105359921&origin=inward",39,"2026-01-04 12:36:53","Article","10.1016/j.ecolind.2021.107761","1470-160X","https://api.elsevier.com/content/abstract/scopus_id/85105359921",127,,,,20,4.00,20,1,5,"","",""
5,"M. Let","Insecticides and drought as a fatal combination for a stream macroinvertebrate assemblage in a catchment area exploited by large-scale agriculture",2021,"Water Switzerland","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85106561909&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85106561909&origin=inward",157,"2026-01-04 12:36:53","Article","10.3390/w13101352","2073-4441","https://api.elsevier.com/content/abstract/scopus_id/85106561909",13,10,,,5,1.00,5,1,5,"","",""
20,"R.J. Mason","Invertebrate zoogeomorphology: A review and conceptual framework for rivers",2021,"Wiley Interdisciplinary Reviews Water","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85108849359&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85108849359&origin=inward",42,"2026-01-04 12:36:53","Review","10.1002/wat2.1540","2049-1948","https://api.elsevier.com/content/abstract/scopus_id/85108849359",8,5,,,20,4.00,20,1,5,"","",""
9,"M. Pfeiffer","Investigation of environmental and land use impacts in forested permafrost headwaters of the Selenga-Baikal river system, Mongolia - Effects on discharge, water quality and macroinvertebrate diversity",2021,"International Soil and Water Conservation Research","","https://api.elsevier.com/content/article/eid/1-s2.0-S2095633921000629","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111287339&origin=inward",99,"2026-01-04 12:36:53","Article","10.1016/j.iswcr.2021.06.002","2095-6339","https://api.elsevier.com/content/abstract/scopus_id/85111287339",9,4,605,619,9,1.80,9,1,5,"","",""
15,"L.G. Albuquerque","Large-scale prediction of tropical stream water quality using Rough Sets Theory",2021,"Ecological Informatics","","https://api.elsevier.com/content/article/eid/1-s2.0-S1574954121000170","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101004365&origin=inward",59,"2026-01-04 12:36:53","Article","10.1016/j.ecoinf.2021.101226","1574-9541","https://api.elsevier.com/content/abstract/scopus_id/85101004365",61,,,,15,3.00,15,1,5,"","",""
5,"S. Bemmoussat-Dekkak","Larval Taxonomy and Distribution of Genus Hydropsyche (Trichoptera: Hydropsychidae) in Northwestern Algeria",2021,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85099909132&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099909132&origin=inward",156,"2026-01-04 12:36:53","Article","10.11646/zootaxa.4915.4.2","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/85099909132",4915,4,481,505,5,1.00,5,1,5,"","",""
