Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
220,S. Kohler,Predation risk and the foraging behavior of competing stream insects,1989,Ecology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0024877048&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0024877048&origin=inward,38,2025-12-12 18:13:07,Article,10.2307/1938114,0012-9658,https://api.elsevier.com/content/abstract/scopus_id/0024877048,70.0,6.0,1811.0,1825.0,220,6.11,220,1,36,"Invertebrates that graze periphyton growing on stones in coldwater streams in Michigan are at greatest risk of predation from a benthic—feeding fish (the mottled sculpin, Cottus bairdi) while on the top surface of substrates, where periphyton is most abundant, and during the day, when sculpin feed most actively. We conducted laboratory experiments with larvae of two strong exploitative competitors of periphyton (the mayfly Baetis tricaudatus and the caddisfly Glossosoma nigrior) to test if and how their foraging behavior was affected by presence of sculpin when sculpin were not allowed to attack prey. We incorporated four experimental factors in a factorial design: sculpin presence/absence, the abundance (low, high) of food that was patchily distributed on the top surface of substrates grazer hunger level (fed, starved), and time of day (day, night). In feeding trials, Baetis was much more vulnerable than Glossosoma to sculpin predation. Similarly, only the foraging behavior of Baetis was strongly affected by the presence of sculpin. Baetis larvae responded to the presence of sculpin by: (1) significantly reducing the time spent on the top surface of substrates, and their movement rate while moving within and between food patches, and (2) significantly increasing the proportion of time spent in food patches, and the proportion of individuals that left the substrate by drifting downstream. Baetis larvae accepted greater risk of predation (by spending more time on top) when food abundance on top was high and when larvae had been starved for 27 h. Also, Baetis behavior was strongly affected by sculpin presence during the day but not at night. Collectively, these results suggest that Baetis larvae made adaptive compromises between feeding and avoiding sculpin. In contrast, Glossosoma behavior was not affected by the presence of sculpin. Glossosoma responded most strongly to alterations in food density and their own hunger level. Our results suggest that the presence of sculpin, even though the fish consumed no larvae, might indirectly affect the outcome of competitive interactions between Baetis and Glossosoma through the grazers' differential behavioral responses to the predator.",,
214,R.W. Winner,Insect community structure as an index of heavy metal pollution in lotic ecosystems,1980,Canadian Journal of Fisheries and Aquatic Sciences,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0018962464&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0018962464&origin=inward,39,2025-12-12 18:13:07,Article,10.1139/f80-081,0706-652X,https://api.elsevier.com/content/abstract/scopus_id/0018962464,37.0,4.0,647.0,655.0,214,4.76,214,1,45,"Data from two streams suggest that macroinvertebrate community structure exhibits a predictable, graded response to heavy-metal pollution. In the more heavily stressed sections of both streams, macroinvertebrates, other than tubificid worms and chironomids, were virtually eliminated from rock-rubble, riffle habitats. Midge larvae comprised 75 to 86% of all insects collected from the most grossly polluted stations and less than 10% of the insect communities at the least polluted stations. The correlation coefficient for percentage of chironomids in relation to copper concentration was +0.93 (P ≤ 0.01). Changes in the coefficient of variation (CV) of percentage of chironomids per sample exhibited a consistent pattern. The lowest CV was at the most polluted stations and the CV increased along a gradient of decreasing metal concentrations, reaching maximum values at the least polluted stations. The number of species of chironomids was inversely related to the proportional density of the family in samples. In Elam's Run, the number of species of chironomids identified in samples increased from 15 at the most polluted station to 39 at the least polluted stations. Fifty-seven species of midges were collected along the 3-km stretch of this grossly polluted stream. Caddisflies were numerically important at the intermediately polluted stations in both streams. Mayflies occurred only at the least polluted stations. We hypothesize that heavily polluted habitats are dominated by midges, moderately polluted habitats by midges and caddisflies, and minimally polluted or unpolluted habitats by caddisflies and mayflies. Since there appears to be a direct relationship between the fraction of a community composed of chironomids and the degree of pollution, we suggest that the percentage of chironomids in samples may be a useful index of heavy-metal pollution.Key words: heavy metals, stream pollution, chironomids, aquatic insects",,
213,J.R. McAuliffe,"Competition for space, disturbance, and the structure of a benthic stream community.",1984,Ecology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0021594953&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0021594953&origin=inward,40,2025-12-12 18:13:07,Article,10.2307/1938063,0012-9658,https://api.elsevier.com/content/abstract/scopus_id/0021594953,65.0,3.0,894.0,908.0,213,5.2,213,1,41,"Interspecific competition for space limits the distribution and abundance of many benthic insects on stones in a western Montana stream. The sessile caddisfly larva Leucotrichia pictipes is territorial and aggressively eliminates conspecifics and other species from its foraging territories. Territoriality produces an intraspecific pattern of regular spacing and negative spatial associations between Leucotrichia and several other sessile insects: Parargyractis confusalis, Rhetanytarsus sp. and Eukiefferiella sp. Experimental removals of Leucotrichia resulted in higher densities of other sessile species and several mobile insects, including Baetis, Glossosoma, and Simulium. These insects show broad microhabitat overlap with Leucotrichia; competition with Leucotrichia limits their distributions and abundances within otherwise suitable microhabitats. Leucotrichia is the only species that monopolizes large areas of space. Physical disturbances interrupt the formation of competitive monopolies by Leucotrichia. During seasonal reduced flows, Leucotrichia is eliminated from stones and boulders in shallow water. Greater densities of a short—lived sessile species with multiple annual generations occupy this ephemeral spatial resource. On permanently submerged stones, Leucotrichia competitively affects a large part of the benthic fauna. On small stones that overturn with higher frequencies during flooding, Leucotrichia densities are reduced and species' abundance are highly equitable. Larger, more stable substrates with greater densities of Leucotrichia are characterized by lower species evenness.",,
209,N. Bonada,Benthic macroinvertebrate assemblages and macrohabitat connectivity in Mediterranean-climate streams of northern California,2006,Journal of the North American Benthological Society,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33645664254&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33645664254&origin=inward,41,2025-12-12 18:13:07,Article,10.1899/0887-3593(2006)25[32:BMAAMC]2.0.CO;2,0887-3593,https://api.elsevier.com/content/abstract/scopus_id/33645664254,25.0,1.0,32.0,43.0,209,11.0,209,1,19,"Abstract Drought leads to a loss of longitudinal and lateral hydrologic connectivity, which causes direct or indirect changes in stream ecosystem properties. Changes in macrohabitat availability from a riffle–pool sequence to isolated pools are among the most conspicuous consequences of connectivity loss. Macroinvertebrate assemblages were compared among 3 distinct stream macrohabitats (riffles [R], pools connected to riffles [Pc], disconnected pools [Pd]) of 19 Mediterranean-climate sites in northern California to examine the influence of loss of habitat resulting from drought disturbance. At the time of sampling, 10 sites were perennial and included R and Pc macrohabitats, whereas 9 sites were intermittent and included only Pd macrohabitats. Taxa richness was more variable in Pd, and taxa richness was significantly lower in Pd than in Pc but not R. These results suggested a decline in richness between Pc and Pd that might be associated with loss of connectivity. Lower Ephemeroptera, Plecoptera, and Trichoptera (EPT) richness relative to Odonata, Coleoptera, and Heteroptera (OCH) richness was observed for Pd than R and Pc macrohabitats. Family composition was more similar between R and Pc than between R or Pc and Pd macrohabitats. This similarity may be associated with greater connectivity between R and Pc macrohabitats. Correspondence analysis indicated that macroinvertebrate composition changed along a gradient from R to Pc and Pd that was related to a perennial–intermittent gradient across sites. High variability among macroinvertebrate assemblages in Pd could have been related to variability in the duration of intermittency. In cluster analysis, macroinvertebrate assemblages were grouped by macrohabitat first and then by site, suggesting that the macrohabitat filter had a greater influence on macroinvertebrate assemblages than did local site characteristics. Few taxa were found exclusively in Pc, and this macrohabitat shared numerous taxa with R and Pd, indicating that Pc may act as a bridge between R and Pd during drought. Drought is regarded as a ramp disturbance, but our results suggest that the response of macroinvertebrate assemblages to the loss of hydrological connectivity among macrohabitats is gradual, at least in Mediterranean-climate streams where drying is gradual. However, the changes may be more dramatic in arid and semiarid streams or in Mediterranean-climate streams if drying is rapid.",,
208,S. Pauls,Phylogeography of the montane caddisfly Drusus discolor: Evidence for multiple refugia and periglacial survival,2006,Molecular Ecology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33745051127&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33745051127&origin=inward,42,2025-12-12 18:13:07,Article,10.1111/j.1365-294X.2006.02916.x,0962-1083,https://api.elsevier.com/content/abstract/scopus_id/33745051127,15.0,8.0,2153.0,2169.0,208,10.95,208,1,19,"Abstract We studied the genetic population structure and phylogeography of the montane caddisfly Drusus discolor across its entire range in central and southern Europe. The species is restricted to mountain regions and exhibits an insular distribution across the major mountain ranges. Mitochondrial sequence data (COI) of 254 individuals from the entire species range is analysed to reveal population genetic structure. The data show little molecular variation within populations and regions, but distinct genetic differentiation between mountain ranges. Most populations are significantly differentiated based on F ST and exact tests of population differentiation and most haplotypes are unique to a single mountain range. Phylogenetic analyses reveal deep divergence between geographically isolated lineages. Combined, these results suggest that past fragmentation is the prominent process structuring the populations across Europe. We use tests of selective neutrality and mismatch distributions, to study the demographic population history of regions with haplotype overlap. The high level of genetic differentiation between mountain ranges and estimates of demographic history provide evidence for the existence of multiple glacial refugia, including several in central Europe. The study shows that these aquatic organisms reacted differently to Pleistocene cooling than many terrestrial species. They persisted in numerous refugia over multiple glacial cycles, allowing many local endemic clades to form.",,
205,N.P. Kristensen,"Phylogeny of endopterygote insects, the most successful lineage of living organisms",1999,European Journal of Entomology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033403477&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0033403477&origin=inward,43,2025-12-12 18:13:07,Review,,1210-5759,https://api.elsevier.com/content/abstract/scopus_id/0033403477,96.0,3.0,237.0,253.0,205,7.88,205,1,26,,,
205,L. Wang,Linkages between nutrients and assemblages of macroinvertebrates and fish in wadeable streams: Implication to nutrient criteria development,2007,Environmental Management,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33845769985&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33845769985&origin=inward,44,2025-12-12 18:13:07,Article,10.1007/s00267-006-0135-8,0364-152X,https://api.elsevier.com/content/abstract/scopus_id/33845769985,39.0,2.0,194.0,212.0,205,11.39,205,1,18,,,
203,A. Lemly,Modification of benthic insect communities in polluted streams: combined effects of sedimentation and nutrient enrichment,1982,Hydrobiologia,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=51249185171&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=51249185171&origin=inward,45,2025-12-12 18:13:07,Article,10.1007/BF00007232,0018-8158,https://api.elsevier.com/content/abstract/scopus_id/51249185171,87.0,3.0,229.0,245.0,203,4.72,203,1,43,,,
202,I. Roessink,The neonicotinoid imidacloprid shows high chronic toxicity to mayfly nymphs,2013,Environmental Toxicology and Chemistry,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84876378893&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876378893&origin=inward,46,2025-12-12 18:13:07,Article,10.1002/etc.2201,0730-7268,https://api.elsevier.com/content/abstract/scopus_id/84876378893,32.0,5.0,1096.0,1100.0,202,16.83,202,1,12,"Abstract The present study evaluated the acute and chronic toxicity of imidacloprid to a range of freshwater arthropods. Mayfly and caddisfly species were most sensitive to short-term imidacloprid exposures (10 tests), whereas the mayflies showed by far the most sensitive response to long-term exposure of all seven arthropod species tested (28-d EC10 values of approximately 0.03 µg/L). The results indicated a high aquatic risk of chronic exposure of imidacloprid to mayflies. Environ. Toxicol. Chem. 2013;32:1096–1100. © 2013 SETAC",,
201,C. RICHARDS,Identification of predominant environmental factors structuring stream macroinvertebrate communities within a large agricultural catchment,1993,Freshwater Biology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027849084&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0027849084&origin=inward,47,2025-12-12 18:13:07,Article,10.1111/j.1365-2427.1993.tb00764.x,0046-5070,https://api.elsevier.com/content/abstract/scopus_id/0027849084,29.0,2.0,285.0,294.0,201,6.28,201,1,32,"SUMMARY Patterns of macroinvertebrate community composition were examined in streams within a 40000‐km 2 catchment in central Michigan, U.S.A., to identify the major environmental gradients influencing community variation. Agriculture and associated clay and sandy soils predominated in much of the region. Eighty macroinvertebrate taxa were collected from stream surveys conducted during May and August 1990. Community composition varied primarily by the proportions of Plecoptera and Ephemeroptera. Benthic communities from the heaviest agricultural zones were most different from those at other sites. Chemical composition among the sites varied most in relation to nutrients (NH 3 , NO3, PO 4 ). Other parameters were relatively similar. Physical characteristics of the sites were scored in six habitat categories: (i) substrate characteristics, (ii) instream cover, (iii) channel morphology, (iv) riparian zone and stream‐bank conditions, (v) riffle/run quality, (vi) pool quality. Most physical habitat scores were lowest in the intense agriculture zones. The relative importance of physical and chemical variables in explaining variation in macroinvertebrate communities was quantified using canonical correspondence analysis. Substrate characteristics were most important in both surveys. Significant correlations (P&lt;0.05 and P&lt;0.10) were observed between substrate quality and total numbers of Ephemeropteran, Plecopteran, and Trichopteran taxa. These relationships reflected correlations from sites in the clay soil‐type region (P&lt;0.01 and P&lt;0.10) which contrasted with non‐significant results from the less impacted, sandy soil‐type region. Effective stream restoration efforts in this region will require the alteration of local land‐use activities that influence the physical habitat. Further development of empirical relationships between catchment activities and substrate and channel characteristics within natural geomorphic regions is essential for the evaluation of restoration projects.",,
196,L. Fore,Assessing the performance of volunteers in monitoring streams,2001,Freshwater Biology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035145506&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0035145506&origin=inward,48,2025-12-12 18:13:07,Article,10.1046/j.1365-2427.2001.00640.x,0046-5070,https://api.elsevier.com/content/abstract/scopus_id/0035145506,46.0,1.0,109.0,123.0,196,8.17,196,1,24,"1. Citizens are concerned about the quality of water resources and many participate in monitoring activities, though doubts remain about the quality of the data volunteers collect. We trained volunteers to collect benthic macroinvertebrates using professional protocols. Of the seven stream sites sampled by volunteer crews, six sites were also sampled by professional crews. 2. In the laboratory, volunteers used morphological features to identify as many different taxa as possible within the major insect orders; their identification was approximately to family. Volunteers calculated five metrics: total taxon richness, richness of three key groups (Ephemeroptera, Plecoptera and Trichoptera), and percentage dominance of the three most abundant taxa. All metrics were strongly correlated with (a) the percentage of urbanized area in the catchment and (b) the metrics derived from a more complete taxonomic identification by a professional scientist. Taxon richness metrics declined with urban development, while percent dominance increased. 3. An overall summary multimetric index was used to compare the field and laboratory procedures of volunteers and professionals. Using an ANOVA model, we detected no significant difference between field samples collected by volunteers and professionals. The variance of index values associated with differences between crews was zero. The ability of the index to detect significant differences among sites (statistical power) improved by only 13% for assessments based on professional laboratory identification instead of volunteer laboratory identification. 4. Citizen volunteers, when properly trained, can collect reliable data and make stream assessments that are comparable to those made by professionals. Data collected by volunteers can supplement information used by government agencies to manage and protect rivers and streams.",,
195,F. Burdon,Habitat loss drives threshold response of benthic invertebrate communities to deposited sediment in agricultural streams,2013,Ecological Applications,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84880173459&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880173459&origin=inward,49,2025-12-12 18:13:07,Article,10.1890/12-1190.1,1051-0761,https://api.elsevier.com/content/abstract/scopus_id/84880173459,23.0,5.0,1036.0,1047.0,195,16.25,195,1,12,"Agricultural land uses can impact stream ecosystems by reducing suitable habitat, altering flows, and increasing inputs of diffuse pollutants including fine inorganic sediment (&lt;2 mm). These changes have been linked to altered community composition and declines in biodiversity. Determining the mechanisms driving stream biotic responses, particularly threshold impacts, has, however, proved elusive. To investigate a sediment threshold response by benthic invertebrates, an intensive survey of 30 agricultural streams was conducted along gradients of deposited sediment and dissolved nutrients. Partial redundancy analysis showed that invertebrate community composition changed significantly along the gradient of deposited fine sediment, whereas the effect of dissolved nitrate was weak. Pollution‐sensitive invertebrates (%EPT, Ephemeroptera, Plecoptera, Trichoptera) demonstrated a strong nonlinear response to sediment, and change‐point analysis indicated marked declines beyond a threshold of ∼ 20% fine sediment covering the streambed. Structural equation modeling indicated that decreased habitat availability (i.e., coarse substrate and associated interstices) was the key driver affecting pollution‐sensitive invertebrates, with degraded riparian condition controlling resources through direct (e.g., inputs) and indirect (e.g., flow‐mediated) effects on deposited sediment. The identification of specific effects thresholds and the underlying mechanisms (e.g., loss of habitat) driving these changes will assist managers in setting sediment criteria and standards to better guide stream monitoring and rehabilitation.",,
194,J. Thorp,Isotopic analysis of three food web theories in constricted and floodplain regions of a large river,1998,Oecologia,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032423041&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0032423041&origin=inward,50,2025-12-12 18:13:07,Article,10.1007/s004420050692,0029-8549,https://api.elsevier.com/content/abstract/scopus_id/0032423041,117.0,4.0,551.0,563.0,194,7.19,194,1,27,,,
187,P. Nyström,Patterns in benthic food webs: A role for omnivorous crayfish?,1996,Freshwater Biology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030303522&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0030303522&origin=inward,51,2025-12-12 18:13:07,Article,10.1046/j.1365-2427.1996.d01-528.x,0046-5070,https://api.elsevier.com/content/abstract/scopus_id/0030303522,36.0,3.0,631.0,646.0,187,6.45,187,1,29,"1. The biomass and species richness of macrophytes and invertebrates in artificial ponds at two sites in southern Sweden (twenty‐one ponds at each site) were investigated. Alkalinity was high at one site (H ponds) and low at the other site (L ponds). The ponds chosen had different densities of signal crayfish ( Pacifastacus leniusculus ), with mean crayfish abundance (estimated by trapping and expressed as catch per unit effort) significantly higher in the L ponds (10.7) than in the H ponds (4.9). Macrophytes, invertebrates, the amount of periphyton on stones and the organic content of the sediment were determined in each pond. 2. Macrophyte biomass, cover and species richness declined with increasing crayfish density. Macrophyte species composition differed between ponds and was related to crayfish abundance. 3. The total biomass of invertebrates and the biomass of herbivorous/detritivorous invertebrates declined with increasing crayfish abundance, but the biomass of predatory invertebrates declined only in the L ponds. The relative biomass of Gastropoda and Odonata declined in ponds where crayfish were abundant. In ponds where crayfish were abundant the invertebrate fauna was dominated by sediment‐dwelling taxa ( Sialis (H and L ponds) and Chironomidae (H ponds)). 4. The number of invertebrate taxa in macrophytes declined with increasing crayfish abundance. The percentage of macrophyte‐associated invertebrate taxa differed between ponds, but also between sites. The relative biomass of Gastropoda declined in H ponds where crayfish were abundant. In H ponds Trichoptera or Gammarus sp. and Heteroptera dominated where crayfish were abundant, whereas Odonata dominated in L ponds with abundant crayfish. 5. The organic content of the sediment decreased in ponds with high crayfish densities, while the amount of periphyton on stones was not related to crayfish density. 6. We conclude that the signal crayfish may play an important role as a keystone consumer in pond ecosystems, but lower trophic levels did not respond to changes in the abundance of the crayfish according to the trophic cascade model. Omnivorous crayfish may decouple the cascading effect.",,
187,J. Quinn,"Magnitude of effects of substrate particle size, recent flooding, and catchment development on benthic invertebrates in 88 new zealand rivers",1990,New Zealand Journal of Marine and Freshwater Research,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025623350&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0025623350&origin=inward,52,2025-12-12 18:13:07,Article,10.1080/00288330.1990.9516433,0028-8330,https://api.elsevier.com/content/abstract/scopus_id/0025623350,24.0,3.0,411.0,427.0,187,5.34,187,1,35,"Abstract Data from runs in 88 rivers throughout New Zealand, and a comparison between areas of contrasting substrate size in the Mohaka River, were used to investigate the influences of physical factors on benthic macroinvertebrates. Substrate size preferences were more clearly demonstrated by the comparison of different substrates in the Mohaka River than between runs in the 88 rivers. Taxonomic richness and densities of most collector‐browsers were highest on small cobble‐boulder substrates. However, filterers and a facultative shredder showed strong preferences for large cobbles and boulders and an undescribed orthoclad showed a strong preference for sand. Among the 80 stony‐bedded rivers, those exposed to maximum flows of < 5×, 5–10×, and 10–20× their median flow during 6 weeks before sampling had similar taxonomic richness, densities, and biomass. In contrast, rivers that had experienced maximum flows of > 20× their median flows had markedly lower median taxonomic richness, density, and biomass than less‐flooded rivers. Among the 51 stony, ""non‐flooded"" sites, those with 1–30% of their catchments developed to improved pasture had similar community composition to, but higher total biomass than those with < 1% development. However, sites with > 30% catchment development (median = 70%) differed significantly (P < 0.1) from those with less developed catchments: the former had lower diversity, taxonomic richness, numbers of ephemeropteran, plecopteran, and trichopteran species (EPT), and had lower biomass of species that are sensitive to changes in water quality related to eutrophication; they had higher biomass of species that are associated with an abundance of periphyton. Trout biomass was also c. 3‐fold lower than in the rivers with lesser‐developed (1–30%) catchments.",,
186,P. Von Der Ohe,Relative sensitivity distribution of aquatic invertebrates to organic and metal compounds,2004,Environmental Toxicology and Chemistry,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0347359297&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0347359297&origin=inward,53,2025-12-12 18:13:07,Article,10.1897/02-577,0730-7268,https://api.elsevier.com/content/abstract/scopus_id/0347359297,23.0,1.0,150.0,156.0,186,8.86,186,1,21,"Abstract In the field, a multitude of species can be exposed to numerous toxicants; thus, the sensitivity of individual species to particular toxicants must be known to predict effects and to analyze changes in species composition. For most species, no information about their toxicant sensitivity is available. To address this limitation, we have grouped the available information to assign sensitivities to aquatic invertebrate taxa relative to Daphnia magna. With respect to organic compounds, most taxa of the orders Anisoptera, Basommatophora, Coleoptera, Decapoda, Diptera, Ephemeroptera, Eulamellibranchiata, Heteroptera, Hirudinea, Isopoda, Oligochaeta, Prosobranchia, Trichoptera, Tricladida, and Zygoptera are less sensitive than D. magna. Some taxa of the Amphipoda, Plecoptera, and Cladocera (other than D. magna) are significantly more sensitive. For organic compounds, approximately 22% of the investigated taxa were more sensitive than D. magna. Most taxa of the orders Amphipoda, Basommatophora, Diptera, Ephemeroptera, Eulamellibranchiata, Heteroptera, Isopoda, Oligochaeta, and Tricladida are significantly less sensitive than D. magna to metal compounds. The taxa belonging to the Crustacea, with the exception of the order Isopoda, are much more sensitive. For metal compounds, approximately 30% of the investigated taxa were more sensitive than D. magna. Hence, D. magna is among the most sensitive taxa regarding both groups of toxicants. The sensitivities for several taxa are listed, and use of the relative sensitivity distribution to link toxicant effects in mesocosm studies and field investigations is discussed.",,
186,T.W. Stewart,Benthic Macroinvertebrate Communities of Southwestern Lake Ontario Following Invasion of Dreissena,1994,Journal of Great Lakes Research,,https://api.elsevier.com/content/article/eid/1-s2.0-S0380133094711643,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0028160006&origin=inward,54,2025-12-12 18:13:07,Article,10.1016/S0380-1330(94)71164-3,0380-1330,https://api.elsevier.com/content/abstract/scopus_id/0028160006,20.0,2.0,479.0,493.0,186,6.0,186,1,31,,,
186,K.M. Wantzen,Detritus processing by invertebrate shredders: A neotropical-temperate comparison,2006,Journal of the North American Benthological Society,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33645665916&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33645665916&origin=inward,55,2025-12-12 18:13:07,Article,10.1899/0887-3593(2006)25[216:DPBISA]2.0.CO;2,0887-3593,https://api.elsevier.com/content/abstract/scopus_id/33645665916,25.0,1.0,216.0,232.0,186,9.79,186,1,19,"Abstract Leaf litter is a major component in the organic matter budgets of streams worldwide. Shredding invertebrates are widely considered to be of central importance for the breakdown of allochthonous organic material in temperate-zone streams. However, various authors report an absence of this group in tropical streams. Various phenomena, including hydraulic disturbance, chemical leaf quality, and biotic control through macroconsumers, may cause variable shredder performance in streams. Our paper discusses the hypothesis that biogeographic distribution and the life-cycle strategies of the shredders are additional factors affecting the contribution of invertebrates to lotic decomposition processes. As a case study, we analyzed the type of organic matter inputs, the community of benthic invertebrate shredders, and the decomposition of temperate zone leaves (alder, Alnusglutinosa) in the Breitenbach (BRB), a temperate stream in Hesse, Germany, and in the Córrego Tenente Amaral (CTA), a neotropical Cerrado stream in Mato Grosso, Brazil. Quantities of natural leaf-litter inputs were comparable in the 2 systems (CTA: 820 g m−2 y−1, BRB: 700 g m−2 y−1), but the diversity of trees varied from 60 species/ha in CTA to 5 in BRB. Several shredding species were found in CTA, but in very low abundances. Larvae of the shredding calamoceratid caddisfly Phylloicus sp. were found only in lateral pools and not in the stream channel at CTA. Earlier decomposition experiments with naturally fallen native leaves did not indicate any importance of shredders at CTA, but green leaves of A. glutinosa were rapidly consumed by mining chironomids (Stenochironomus sp.). Decomposition rates were faster in CTA (–k = 0.035 ± 0.006) than in BRB during wintertime (0.0095 ± 0.0021). We conclude that detritivorous neotropical insects may have 2 different species traits. Either they have mass occurrences during short periods when their food source is available and they must be adapted to a secondary, permanently available resource on which they can survive for the rest of the time (facultative specialists), or they are restricted to the few sites that provide a permanent food source (localized specialists). Apart from these special cases, however, the community in the neotropical stream was largely composed of omnivores.",,
185,D. Klemm,Development and evaluation of a Macroinvertebrate Biotic Integrity Index (MBII) for regionally assessing Mid-Atlantic Highlands streams,2003,Environmental Management,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0041672572&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0041672572&origin=inward,56,2025-12-12 18:13:07,Article,10.1007/s00267-002-2945-7,0364-152X,https://api.elsevier.com/content/abstract/scopus_id/0041672572,31.0,5.0,656.0,669.0,185,8.41,185,1,22,,,
182,D.G. Cobb,Effects of discharge and substrate stability on density and species composition of stream insects,1992,Canadian Journal of Fisheries and Aquatic Sciences,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0001576969&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0001576969&origin=inward,57,2025-12-12 18:13:07,Article,10.1139/f92-198,0706-652X,https://api.elsevier.com/content/abstract/scopus_id/0001576969,49.0,9.0,1788.0,1795.0,182,5.52,182,1,33,"Effects of discharge/substrate stability relationships on the abundance, diversity, and distribution of aquatic insects were studied from 1986 to 1988 in three reaches of a small stream in the Manitoba escarpment. Substrate stability (percentage of streambed paving material at incipient motion) ranged from 80 to 20% at bankfull discharge. Eleven taxa of mayflies, 15 taxa of caddisflies, and 10 taxa of stoneflies were collected. All but a few taxa were present at all stations. Benthic insect densities were negatively correlated with increasing discharge and substrate particle movement at all stations. Regression models describing insect density in terms of substrate stability usually accounted for more variation than models describing density in terms of discharge. Insect density decreased up to 94% at the most unstable stream reach following summer and autumn spates when 8 and 12%, respectively, of the streambed paving material was at incipient motion wheres no reduction occurred in a stable riffle constructed nearby. Most insect species were highly resilient; densities and diversities returned to prespate levels during periods of low flow. Temporal and spatial aspects of substrate stability should be considered in stream insect studies, particularly in relation to disturbance.",,
